s  n(s, p, L)
955  1.1157282978449087e-05
498  1.3636679195882219e-05
838  1.3636679195882219e-05
533  7.438188652299392e-06
1421  1.2396981087165654e-06
455  1.9835169739465046e-05
751  1.611607541331535e-05
1264  7.438188652299392e-06
842  1.2396981087165653e-05
1136  1.9835169739465046e-05
801  9.917584869732523e-06
1004  1.1157282978449087e-05
393  2.7273358391764438e-05
857  9.917584869732523e-06
522  1.7355773522031915e-05
543  1.7355773522031915e-05
687  1.611607541331535e-05
238  3.3471848935347264e-05
1152  9.917584869732523e-06
798  1.1157282978449087e-05
1293  3.719094326149696e-06
1304  6.1984905435828266e-06
1138  1.3636679195882219e-05
909  1.2396981087165653e-05
796  1.4876377304598785e-05
886  1.859547163074848e-05
600  1.9835169739465046e-05
576  7.438188652299392e-06
707  1.7355773522031915e-05
553  1.7355773522031915e-05
1233  1.1157282978449087e-05
1186  1.4876377304598785e-05
1330  1.2396981087165654e-06
827  1.1157282978449087e-05
881  9.917584869732523e-06
743  1.2396981087165653e-05
470  7.438188652299392e-06
595  1.611607541331535e-05
1003  1.9835169739465046e-05
874  1.7355773522031915e-05
1213  4.958792434866262e-06
342  1.611607541331535e-05
1090  1.7355773522031915e-05
820  1.611607541331535e-05
1016  6.1984905435828266e-06
478  1.2396981087165653e-05
447  1.611607541331535e-05
438  1.9835169739465046e-05
1188  1.3636679195882219e-05
546  1.7355773522031915e-05
627  1.859547163074848e-05
677  1.3636679195882219e-05
573  1.1157282978449087e-05
407  2.4793962174331306e-05
1112  1.859547163074848e-05
1219  9.917584869732523e-06
1184  1.611607541331535e-05
645  8.677886761015957e-06
588  1.3636679195882219e-05
993  1.611607541331535e-05
759  8.677886761015957e-06
943  1.3636679195882219e-05
419  1.611607541331535e-05
571  1.3636679195882219e-05
525  9.917584869732523e-06
536  1.611607541331535e-05
1063  1.3636679195882219e-05
1328  3.719094326149696e-06
1116  1.4876377304598785e-05
529  1.4876377304598785e-05
1047  1.3636679195882219e-05
1160  8.677886761015957e-06
915  2.2314565956898175e-05
1255  1.2396981087165653e-05
1285  2.479396217433131e-06
849  9.917584869732523e-06
1058  1.611607541331535e-05
737  1.9835169739465046e-05
736  1.1157282978449087e-05
1107  1.3636679195882219e-05
690  1.611607541331535e-05
925  1.3636679195882219e-05
1080  1.1157282978449087e-05
734  1.3636679195882219e-05
847  1.4876377304598785e-05
710  9.917584869732523e-06
1120  8.677886761015957e-06
1146  6.1984905435828266e-06
846  1.611607541331535e-05
923  8.677886761015957e-06
519  1.1157282978449087e-05
1018  9.917584869732523e-06
635  1.611607541331535e-05
565  9.917584869732523e-06
511  9.917584869732523e-06
233  3.3471848935347264e-05
575  1.2396981087165653e-05
922  1.2396981087165653e-05
1171  1.611607541331535e-05
638  8.677886761015957e-06
1295  4.958792434866262e-06
354  1.859547163074848e-05
1273  4.958792434866262e-06
1223  6.1984905435828266e-06
634  7.438188652299392e-06
1209  8.677886761015957e-06
490  1.611607541331535e-05
860  1.2396981087165653e-05
534  1.1157282978449087e-05
630  8.677886761015957e-06
1222  9.917584869732523e-06
1098  1.1157282978449087e-05
1288  4.958792434866262e-06
408  1.3636679195882219e-05
1242  1.3636679195882219e-05
1027  1.1157282978449087e-05
1064  1.3636679195882219e-05
792  1.611607541331535e-05
537  1.9835169739465046e-05
747  1.1157282978449087e-05
978  1.1157282978449087e-05
711  1.2396981087165653e-05
514  1.3636679195882219e-05
1065  1.7355773522031915e-05
1215  8.677886761015957e-06
793  8.677886761015957e-06
666  9.917584869732523e-06
952  1.3636679195882219e-05
652  1.1157282978449087e-05
1071  1.611607541331535e-05
919  1.3636679195882219e-05
1076  1.611607541331535e-05
912  1.859547163074848e-05
1370  6.1984905435828266e-06
843  1.3636679195882219e-05
1312  7.438188652299392e-06
353  2.6033660283047872e-05
659  1.4876377304598785e-05
848  1.9835169739465046e-05
1167  7.438188652299392e-06
977  7.438188652299392e-06
811  9.917584869732523e-06
1237  7.438188652299392e-06
1335  6.1984905435828266e-06
1154  1.9835169739465046e-05
1073  1.4876377304598785e-05
646  9.917584869732523e-06
852  1.2396981087165653e-05
739  7.438188652299392e-06
1212  8.677886761015957e-06
1198  1.9835169739465046e-05
283  2.8513056500481004e-05
841  1.4876377304598785e-05
883  1.3636679195882219e-05
758  1.4876377304598785e-05
424  1.1157282978449087e-05
897  7.438188652299392e-06
830  8.677886761015957e-06
1362  2.479396217433131e-06
411  1.7355773522031915e-05
679  7.438188652299392e-06
945  1.4876377304598785e-05
891  9.917584869732523e-06
691  6.1984905435828266e-06
262  3.3471848935347264e-05
669  1.3636679195882219e-05
791  1.7355773522031915e-05
554  1.3636679195882219e-05
524  9.917584869732523e-06
540  8.677886761015957e-06
1247  6.1984905435828266e-06
767  1.7355773522031915e-05
929  1.7355773522031915e-05
325  1.4876377304598785e-05
942  1.1157282978449087e-05
303  2.2314565956898175e-05
1137  1.7355773522031915e-05
620  1.1157282978449087e-05
1334  3.719094326149696e-06
1161  1.2396981087165653e-05
589  1.611607541331535e-05
1351  4.958792434866262e-06
623  1.3636679195882219e-05
1189  1.1157282978449087e-05
1322  2.479396217433131e-06
1383  2.479396217433131e-06
607  9.917584869732523e-06
1364  3.719094326149696e-06
591  1.1157282978449087e-05
735  2.1074867848181612e-05
1270  6.1984905435828266e-06
603  1.611607541331535e-05
741  9.917584869732523e-06
1345  2.479396217433131e-06
1280  4.958792434866262e-06
530  1.1157282978449087e-05
705  1.2396981087165653e-05
574  8.677886761015957e-06
771  8.677886761015957e-06
1102  1.859547163074848e-05
1084  8.677886761015957e-06
528  1.7355773522031915e-05
879  1.4876377304598785e-05
940  1.1157282978449087e-05
1365  6.1984905435828266e-06
502  1.3636679195882219e-05
1239  1.4876377304598785e-05
1250  9.917584869732523e-06
1331  4.958792434866262e-06
1340  2.479396217433131e-06
1324  3.719094326149696e-06
492  1.3636679195882219e-05
538  4.958792434866262e-06
613  9.917584869732523e-06
1274  8.677886761015957e-06
982  1.4876377304598785e-05
979  1.1157282978449087e-05
1183  9.917584869732523e-06
980  9.917584869732523e-06
559  9.917584869732523e-06
777  1.2396981087165653e-05
671  8.677886761015957e-06
1232  8.677886761015957e-06
819  1.4876377304598785e-05
509  1.3636679195882219e-05
1313  2.479396217433131e-06
616  1.4876377304598785e-05
1077  1.2396981087165653e-05
1072  1.611607541331535e-05
1400  1.2396981087165654e-06
551  6.1984905435828266e-06
1286  7.438188652299392e-06
1413  1.2396981087165654e-06
636  8.677886761015957e-06
673  8.677886761015957e-06
1265  4.958792434866262e-06
937  1.2396981087165653e-05
809  9.917584869732523e-06
714  8.677886761015957e-06
566  9.917584869732523e-06
1142  1.1157282978449087e-05
756  7.438188652299392e-06
434  8.677886761015957e-06
845  8.677886761015957e-06
1145  1.1157282978449087e-05
865  8.677886761015957e-06
956  1.3636679195882219e-05
728  8.677886761015957e-06
501  1.2396981087165653e-05
362  2.1074867848181612e-05
910  1.9835169739465046e-05
958  4.958792434866262e-06
567  8.677886761015957e-06
675  7.438188652299392e-06
1119  1.1157282978449087e-05
692  1.2396981087165653e-05
476  8.677886761015957e-06
932  1.2396981087165653e-05
862  1.4876377304598785e-05
594  1.4876377304598785e-05
432  1.4876377304598785e-05
1287  1.1157282978449087e-05
413  6.1984905435828266e-06
740  2.479396217433131e-06
698  1.2396981087165653e-05
790  8.677886761015957e-06
1017  9.917584869732523e-06
834  7.438188652299392e-06
1318  6.1984905435828266e-06
497  1.4876377304598785e-05
882  1.611607541331535e-05
1045  1.1157282978449087e-05
1311  6.1984905435828266e-06
723  9.917584869732523e-06
1333  3.719094326149696e-06
782  8.677886761015957e-06
1235  8.677886761015957e-06
1244  6.1984905435828266e-06
526  1.611607541331535e-05
1361  3.719094326149696e-06
477  1.3636679195882219e-05
1236  9.917584869732523e-06
1230  8.677886761015957e-06
292  2.355426406561474e-05
724  9.917584869732523e-06
1329  4.958792434866262e-06
898  7.438188652299392e-06
1224  9.917584869732523e-06
1019  1.611607541331535e-05
1310  6.1984905435828266e-06
1412  2.479396217433131e-06
1338  2.479396217433131e-06
665  3.719094326149696e-06
418  8.677886761015957e-06
1314  4.958792434866262e-06
850  9.917584869732523e-06
1380  1.2396981087165654e-06
1444  1.2396981087165654e-06
1292  6.1984905435828266e-06
1299  9.917584869732523e-06
1240  6.1984905435828266e-06
788  7.438188652299392e-06
900  9.917584869732523e-06
708  1.1157282978449087e-05
1229  3.719094326149696e-06
1336  4.958792434866262e-06
1024  9.917584869732523e-06
916  1.611607541331535e-05
1428  1.2396981087165654e-06
855  7.438188652299392e-06
1315  6.1984905435828266e-06
461  9.917584869732523e-06
1282  2.479396217433131e-06
1020  7.438188652299392e-06
657  9.917584869732523e-06
742  7.438188652299392e-06
1348  1.2396981087165654e-06
1309  1.2396981087165654e-06
1305  7.438188652299392e-06
1327  6.1984905435828266e-06
1321  2.479396217433131e-06
1367  2.479396217433131e-06
844  1.859547163074848e-05
1352  4.958792434866262e-06
1394  1.2396981087165654e-06
704  3.719094326149696e-06
1388  2.479396217433131e-06
568  3.719094326149696e-06
1301  7.438188652299392e-06
602  1.2396981087165653e-05
1392  1.2396981087165654e-06
1319  3.719094326149696e-06
1248  2.479396217433131e-06
1378  1.2396981087165654e-06
1386  1.2396981087165654e-06
1349  2.479396217433131e-06
1308  2.479396217433131e-06
662  6.1984905435828266e-06
1433  1.2396981087165654e-06
1294  3.719094326149696e-06
676  4.958792434866262e-06
1401  2.479396217433131e-06
1427  1.2396981087165654e-06
1281  7.438188652299392e-06
1376  1.2396981087165654e-06
1402  1.2396981087165654e-06
1355  1.2396981087165654e-06
1403  3.719094326149696e-06
1350  1.2396981087165654e-06
1395  1.2396981087165654e-06
1405  1.2396981087165654e-06
1379  1.2396981087165654e-06
1297  3.719094326149696e-06
1439  1.2396981087165654e-06
1272  3.719094326149696e-06
1269  2.479396217433131e-06
1326  2.479396217433131e-06
1363  1.2396981087165654e-06
1419  2.479396217433131e-06
1411  1.2396981087165654e-06
1432  1.2396981087165654e-06
653  1.2396981087165654e-06
1283  2.479396217433131e-06
1399  1.2396981087165654e-06
1374  1.2396981087165654e-06
1391  1.2396981087165654e-06
1387  1.2396981087165654e-06
1302  3.719094326149696e-06
1358  1.2396981087165654e-06
1368  1.2396981087165654e-06
1371  1.2396981087165654e-06
1449  1.2396981087165654e-06
